test,level,run,segment,marker,mode,n_samples,rmse_3d_cm,mean_offset_norm_cm,dispersion_3d_cm,mean_offset_squared_cm2,temporal_mean_square_cm2,mse_cm2,identity_error_cm2,bias_x_cm,sd_x_cm,rmse_x_cm,p95_abs_x_cm,min_signed_x_cm,max_signed_x_cm,bias_y_cm,sd_y_cm,rmse_y_cm,p95_abs_y_cm,min_signed_y_cm,max_signed_y_cm,bias_z_cm,sd_z_cm,rmse_z_cm,p95_abs_z_cm,min_signed_z_cm,max_signed_z_cm,role
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,attitude_absolute,123,3.7052641842809,2.03773735231317,3.10726663720415,4.15237351701231,9.57660915830247,13.7289826753148,0,0.698399771191167,1.86897170942798,1.98806908025503,4.16150784848109,-4.30488395557029,4.49688612849486,1.79838968073579,1.93355743122749,2.63485375328388,4.86347098438414,-2.97872052751623,5.59086492562822,0.656053224087389,1.55672938052341,1.68348142438654,3.26792327219044,-3.00546071133954,4.60065911990502,compared
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,attitude_run_centered,123,3.74313986326293,2.10566971817473,3.10737077476969,4.43384496203807,9.57725107390993,14.011096035948,3.5527136788005e-15,0.705470076867786,1.86924019162861,1.99081388896038,4.16756225541305,-4.29868450721742,4.50544953267382,1.87615047526053,1.93328910281638,2.68833783481536,4.94048382028943,-2.90122056042289,5.66677280396269,0.645148298348446,1.55694813106425,1.67946294432795,3.25918941563028,-3.0147740215856,4.58869006530796,compared
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,4,13,kalman,123,3.0836340025877,1.18056010132886,2.86034849793369,1.39372215284962,8.1150765090654,9.50879866191502,3.5527136788005e-15,0.367626634481414,1.57126271829687,1.6074650188047,3.27575588226317,-2.85812973976135,5.49812614917756,0.0465576421172063,2.22382461682852,2.21525553142422,4.13952577233314,-4.52961701750756,4.7520410656929,1.12089481952143,0.875974356536367,1.42038649871386,2.66729328222761,-0.734826326370241,3.63292306661606,compared
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,original_static,179,3.07467439107636,1.49140831110289,2.69628226261769,2.22429875042678,7.22932386071401,9.4536226111408,1.77635683940025e-15,0.681112498708672,1.31509334085609,1.47774249607958,2.56179636847072,-2.91797497082853,3.561863942763,0.92031284725402,2.27342398795013,2.44674443014142,4.58597877880636,-2.90765636689978,7.53694821812216,0.955724216345288,0.60992697559274,1.13284660038033,1.8573432976782,-1.03178019534622,2.57664310641004,reference
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,attitude_absolute,179,2.51502829571944,1.47780784291119,2.04076404517522,2.18391602056984,4.1414513076996,6.32536732826944,8.88178419700125e-16,0.637256553857171,1.28725186399996,1.43312811589689,2.49593872581164,-2.85055246801867,2.79046738732702,0.879931788430232,1.22702089523071,1.50713276343557,3.09809670511515,-1.61047357589055,3.71518147148,1.00176851260453,1.00105956335064,1.41423547016553,2.6180207712457,-2.220988943647,3.56946448657444,reference
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,attitude_run_centered,179,2.54095185412667,1.52152842315999,2.04074834432853,2.31504874248373,4.14138758250603,6.45643632498976,8.88178419700125e-16,0.644517948015487,1.28801270363468,1.43704978467808,2.50755502308177,-2.84617410306001,2.80081898707154,0.957856827063781,1.22616185421184,1.5532428348373,3.17213421774334,-1.52954259732009,3.79610312137946,0.991037666295757,1.00110148707867,1.40668437731178,2.60706582812233,-2.23261607712215,3.55809320924913,reference
QR_motioncap_brushless_Light_bot_NoWind_test3,bot,3,5,14,kalman,179,2.15186482195784,1.05539552151128,1.88053690101561,1.11385970682608,3.51666250515356,4.63052221197963,8.88178419700125e-16,0.170627065950641,1.1974270946958,1.20620686869257,2.14910583583791,-3.00657510757446,2.27888228020611,0.327293753282514,1.35835645825524,1.39353703471635,2.80326029062271,-1.85633062783632,4.60000843118641,0.988749164476713,0.507400356016854,1.11069425800824,1.85414606332778,-0.054351091384891,2.12984211480706,reference
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,original_static,176,3.22449356350038,1.36814678078189,2.92818210831353,1.87182561376385,8.52553312729152,10.3973587410554,1.77635683940025e-15,0.471233277540865,1.55955122856905,1.62494354302392,2.95891197315405,-3.50176475084816,4.42326177962014,0.464067648130669,2.2256399711462,2.26730838851999,4.40076248827469,-5.61028875072496,6.60696063253772,1.19766691106518,1.0902188513104,1.61747639685626,2.74845263168734,-3.06135384928271,3.05906838285055,reference
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,attitude_absolute,176,3.37736782390771,1.31840618124806,3.11827943989416,1.7381948587531,9.66841855921401,11.4066134179671,1.77635683940025e-15,0.461088456482434,1.56292690662571,1.62525809417513,2.82412335123013,-3.38885302452454,3.63101415240484,0.13375357569011,2.13301638343487,2.13114945703392,4.64961111001412,-6.9770694812384,4.77233184609545,1.22788528578278,1.65262435471904,2.05507944787284,4.0282387446864,-3.99869306138972,4.80307778345454,reference
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,attitude_run_centered,176,3.3965299983872,1.36526555721733,3.11893206441541,1.86395004172394,9.67246598822019,11.5364160299441,0,0.478821609219267,1.56300774733966,1.63045475509554,2.82042952921398,-3.38047093761502,3.66026924994862,0.371968290675675,2.13360120091259,2.15980309606642,4.54672961897019,-6.74897013556164,5.01067624602214,1.22324139032344,1.65302447642469,2.05262853623163,4.02725069568453,-4.00962937192049,4.79964518874036,reference
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,1,10,kalman,176,2.84804997157116,0.596493681607407,2.79283038346706,0.355804712197559,7.75558392836894,8.1113886405665,1.77635683940025e-15,0.191318979622351,1.51819641932617,1.52591847133651,2.8205463832075,-3.71258150447499,3.48515033721924,0.184389189205158,2.04594054032317,2.04843567144566,3.97548364400865,-7.50333089767223,4.4224461555481,0.534043431883668,1.14416278938973,1.259711379384,2.24277707608554,-4.06118512153626,2.31147557497025,reference
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,2,11,original_static,171,4.1694638775108,1.91349360001679,3.71533237126445,3.66145775730522,13.7229712685622,17.3844290258674,0,1.02440341574632,1.45012299212916,1.77199369156242,3.99337006204197,-1.90974328100086,5.81357415041604,-0.317226036212561,3.33459022948373,3.33992486257131,6.66796941690514,-7.47718603402354,6.37573876174518,1.58474699591492,0.762460450184505,1.7576601762879,2.83250652305074,-0.197381838980842,3.36298564984523,compared
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,2,11,attitude_absolute,171,3.12653537018816,1.91164276875314,2.48130012661372,3.65437807532618,6.12084534571143,9.77522342103761,1.77635683940025e-15,0.973141879802975,1.39826611137787,1.70021164027535,3.55231061722596,-1.77424207049983,5.83084029406756,0.176687219620229,1.63630585441658,1.64105373052316,3.35385083056441,-3.51439012700618,5.34219462349044,1.63589565178302,1.23458711758527,2.04730223778655,3.45256300811788,-1.8564550133302,4.60010892793364,compared
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,2,11,attitude_run_centered,171,3.15380508159431,1.95575616882914,2.48143368833523,3.82498219191322,6.12150430077688,9.9464864926901,8.88178419700125e-16,0.997167429440486,1.3965367250054,1.71267403693059,3.56743763513494,-1.74555040626112,5.83759864522616,0.41288761747042,1.63792613560193,1.68451456200689,3.39919621492243,-3.29361756619044,5.56925553857877,1.63100065141491,1.23466444819161,2.04343945990595,3.44732071433538,-1.85712907811096,4.60630120031181,compared
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,2,11,kalman,171,2.53145942095492,1.08314336694879,2.29475094017596,1.17319955336516,5.23508724657624,6.4082867999414,8.88178419700125e-16,0.224390486997514,1.16511453510986,1.18317556667379,2.22056342796846,-2.36278182506444,4.12442803382874,0.446921242833786,1.83689478563975,1.88525568283853,3.66502961044693,-4.6065870945099,4.35638275146484,0.960786066413372,0.730895029401406,1.2058994106859,2.0805437862873,-0.837350170236173,2.82606095075607,compared
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,3,12,original_static,166,3.96252874150493,2.50164460794935,3.08231099343365,6.25822574448206,9.44340828277059,15.7016340272526,0,1.69295484785022,1.95114109903943,2.57878154598581,5.00932429184374,-2.75573682710668,7.32074389861172,0.986539174165864,2.21413046086197,2.41787114383867,4.28238272021154,-5.43465174893668,4.68974453078648,1.55527170792072,0.889559314584641,1.79036836911513,2.8905530729178,-3.01827375832574,3.61276105605801,reference
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,3,12,attitude_absolute,166,3.57756462067662,2.34308326973935,2.71168323150775,5.49003920893242,7.30892940618464,12.7989686151171,2.66453525910038e-15,1.62086974618843,1.90606263600594,2.49768042669237,4.7505093243297,-2.47692572927318,7.4283824601496,0.608707018328267,1.26618344273849,1.4014588077941,2.63304080025944,-3.27111527117484,3.24330139314581,1.57870080783579,1.45496758211217,2.14393897098104,3.93770322333736,-6.28224788272946,5.70511933409046,reference
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,3,12,attitude_run_centered,166,3.63276328810882,2.42749672259547,2.71081110045799,5.89274033821176,7.30422876921945,13.1969691074312,1.77635683940025e-15,1.64744477824372,1.90899489069327,2.5172171951521,4.78731343778656,-2.44327705189298,7.4618134807934,0.84066522522776,1.26184230465071,1.513067143034,2.81480355666226,-3.03151056663392,3.45785769696787,1.57224299010746,1.45326849820224,2.1380398781437,3.92752419334685,-6.2752167729726,5.69175499987827,reference
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,3,12,kalman,166,2.56501152152377,1.01350060627864,2.36341907441937,1.02718347892718,5.55210062662249,6.57928410554967,0,-0.0453292974112612,1.53465977484093,1.53070164781749,3.4455520591791,-6.11430168151855,4.9243688583374,0.318543051427334,1.5329917125258,1.56120986952526,3.0723586320877,-4.50613152059823,4.91583909988403,0.961071827758334,0.938352548961042,1.34121598343273,2.22345526818913,-3.3791208267212,3.34060966968536,reference
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,4,13,original_static,167,3.82743453471915,1.98663244029479,3.28131373650986,3.94670845283165,10.7025466647292,14.6492551175608,1.77635683940025e-15,1.15766467679273,1.93096606946237,2.24643948055386,4.66690470760922,-2.50607296694929,7.22079934842206,1.48154577846991,2.45741786457051,2.86316596823028,5.18598000938062,-4.43042579671186,6.12987641591523,0.641516215879243,0.999743624577328,1.18534611659958,2.02270629868406,-1.76139286574319,4.15567017581039,compared
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,4,13,attitude_absolute,167,3.57074724182654,1.73048724487195,3.1327972699821,2.99458610466451,9.75564976034736,12.7502358650119,0,1.11789198228491,1.91575870890365,2.21310575433766,4.51666127320945,-2.47301682168437,7.0144868093544,1.12865446111903,1.69482220643537,2.03201453499451,4.22362495514612,-3.06554046957743,7.09091259804293,0.686325526265588,1.80882973014064,1.92958951974259,3.40984491350133,-4.10372898492316,6.6823114837495,compared
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,4,13,attitude_run_centered,167,3.65653431115002,1.90055903976492,3.13319363452066,3.61212466363216,9.75811850498519,13.3702431686173,1.77635683940025e-15,1.13558921162861,1.92035830006409,2.22604051337136,4.54794336840557,-2.46907354840021,7.0483501303069,1.36307562630272,1.68964582419027,2.16697552976774,4.45203787064585,-2.81746652784851,7.34175417103009,0.68160592943747,1.80948151125456,1.92852375013494,3.40885044898067,-4.0971550384225,6.67275979346377,compared
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,4,13,kalman,167,3.05630715899994,1.10905108292469,2.85655049084312,1.22999430453643,8.11101914561787,9.3410134501543,0,0.315901213880498,1.93449590089653,1.95439482675086,4.35494589805603,-5.46755612425585,6.27863645553588,0.274900931932052,1.97930626222059,1.99242686198719,4.17484491066271,-4.89680539667607,4.99473419189453,1.02695190015314,0.707073572186732,1.24562815918542,2.11177292124527,-0.406067967414864,2.46866486289284,compared
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,5,14,original_static,173,3.28385069355922,1.78883055845767,2.76185666575495,3.19991476687197,7.58376061071737,10.7836753775893,1.77635683940025e-15,0.645565400164192,1.38149521871425,1.52126650047077,3.12032854951348,-3.39081081969567,3.98355071156828,1.2920068367446,2.33773832272408,2.6650914464712,5.1444469137839,-3.73094151691684,6.21267409129581,1.05540438448399,0.50428438138803,1.16906423864593,1.89097334165514,-0.100281310930234,2.41615537580047,reference
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,5,14,attitude_absolute,173,2.65869753504879,1.86375189714639,1.90157913360629,3.47357113411675,3.59510144875777,7.06867258287452,4.44089209850063e-16,0.605362976548905,1.37290044523737,1.49680487928318,3.23123806305474,-3.37191070732499,3.82119008940059,1.39989737570147,0.925497612144219,1.67669536905626,2.93782356836867,-0.523624533460343,4.08520234586421,1.07116485110591,0.935201442871648,1.42019026035736,2.62059977930338,-1.53519503225027,3.61754118417821,reference
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,5,14,attitude_run_centered,173,2.79456235755419,2.05290728416785,1.9015920935853,4.21442831738941,3.59515045286943,7.80957877025884,4.44089209850063e-16,0.630780674639898,1.3736450614603,1.5079383520535,3.25266885893172,-3.35078517059597,3.84567996060776,1.63747369078658,0.924337866322005,1.87903747912925,3.16079370982305,-0.286323485238271,4.32315134623769,1.06546889671732,0.935281371778101,1.41595157003784,2.61355362955856,-1.54032932256163,3.61558124165802,reference
QR_motioncap_brushless_Light_bot_NoWind_test4,bot,4,5,14,kalman,173,2.04350587717542,0.959912788300433,1.80925540646422,0.921432561142712,3.25448370890777,4.17591627005048,0,-0.0212613817557635,1.3292972204852,1.32562026770129,2.92398333549499,-3.13857555389404,3.21683110742552,0.120830739490362,1.15943555183863,1.16237704701515,2.39992942810059,-1.81541237831115,3.45948412341565,0.952040149984631,0.402595611703585,1.03321187395537,1.60386466887979,0.083885192871086,1.77180473278888,reference
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,1,10,original_static,173,3.33012225956681,1.44419206141389,3.009380754833,2.0856907102509,9.00402355341147,11.0897142636624,1.77635683940025e-15,0.105149666132397,1.00359627656349,1.00620074616799,1.8771965532571,-2.25492551910449,3.78526447086636,0.716635574008419,2.64252272193352,2.73059135460132,5.38640719885883,-4.84330552216301,7.70983850449862,1.24942695345857,1.03258932073316,1.61899511310253,2.72603281243662,-1.93337854926795,4.38363410290582,reference
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,1,10,attitude_absolute,173,3.03072570884069,1.38666184319046,2.70271916811535,1.92283106736037,7.26246725486752,9.18529832222789,8.88178419700125e-16,0.073471466571628,1.00929647199697,1.00905356881449,1.93650647922368,-2.49285004057055,3.37197884070816,0.602526925273048,2.00350527785655,2.08659281818111,3.4171894476533,-3.5087863919369,5.53537061220699,1.24675351023416,1.50730824150655,1.95275180926959,3.53107652780938,-2.3902835896975,5.36144904241712,reference
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,1,10,attitude_run_centered,173,3.03424071349795,1.39449099606938,2.70263437535048,1.94460513811858,7.26201156932995,9.20661670744854,1.77635683940025e-15,0.071205603265762,1.00935751500005,1.00895183170136,1.93553317933776,-2.4932413403243,3.37035711943749,0.573199769475927,2.00364464621585,2.07844752416169,3.41581128015218,-3.53690100193924,5.50757259093608,1.26924265782981,1.50693002671974,1.96689826835583,3.55251785071014,-2.36532194089483,5.37924504385315,reference
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,1,10,kalman,173,2.61043663143466,0.634121964050277,2.53959630131694,0.40211066529098,6.41226874144497,6.81437940673595,0,-0.168518940050473,1.10948397972393,1.11903440042108,2.18426139589849,-2.93083802664547,3.05677652359008,-0.138795669356022,2.05280341343025,2.05156225832952,4.26130905151366,-5.16538057327269,4.751507950232,0.595355183317706,1.00229377839421,1.16328574202905,2.11520065341389,-2.5916737318039,3.30503582954407,reference
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,2,11,original_static,171,3.89008073555917,1.86687789117224,3.42286572121886,3.48523306054772,11.6474950686209,15.1327281291686,1.77635683940025e-15,0.609431156845098,1.83970458299481,1.93290631284036,3.52903541069536,-3.61333713919167,7.9020815511043,0.717495242544604,2.75981448484343,2.84373592897844,6.00164342963486,-7.58604200106576,6.50340733173425,1.61214990076606,0.845529894238752,1.81927658182796,2.82200890297029,-1.16204436572108,3.90677953072833,compared
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,2,11,attitude_absolute,171,3.82864843797804,2.18718852452598,3.1516411621922,4.78379364181813,9.87475521981355,14.6585488616317,1.77635683940025e-15,0.656743358642992,1.82790820584149,1.93727147909743,3.46868758220293,-3.59886715990275,8.27462387279157,1.29800525379939,2.02808822973204,2.40289534629675,4.87198150046579,-3.06213908151451,6.68086879420124,1.63329855317564,1.57430992459042,2.26530837473682,3.79377943439151,-3.80397451458076,8.11948900264163,compared
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,2,11,attitude_run_centered,171,3.82761514680357,2.18577965490536,3.15136185042497,4.77763269979819,9.8730050122419,14.6506377120401,3.5527136788005e-15,0.653745661727378,1.82808674054348,1.93642486033172,3.46507389371387,-3.60149975793227,8.27166770259532,1.26955708059926,2.02809985134167,2.38765794263515,4.84398725930432,-3.09194763900509,6.65296946103555,1.65483356524791,1.57352832016171,2.28034778516363,3.79378946067337,-3.78466002371293,8.13741036033483,compared
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,2,11,kalman,171,3.12947002969997,1.03766147119757,2.96110061890248,1.0767413288079,8.71684133798242,9.79358266679033,1.77635683940025e-15,-0.00189984673230498,1.99336390781137,1.98752772011191,3.04021467301354,-4.43089604377747,9.5434785485792,0.322479165626147,2.05150568952078,2.07076224333497,4.02998569128132,-4.85263314776951,5.54323979709572,0.986278311191806,0.765468230668986,1.2471006215039,2.42130370222658,-1.15592578326728,3.1104627251625,compared
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,3,12,original_static,170,4.05579170030546,3.24940037531901,2.43427619208974,10.5586027991233,5.89084351714329,16.4494463162666,8.88178419700125e-16,1.39101355526214,1.70339894484278,2.19531743248211,4.44726486882149,-3.88817078652244,6.35479355137888,2.44677201614895,1.5591783282734,2.89886704427279,4.7777801371016,-0.986256865882662,5.15745948734077,1.62388139628197,0.77012697311936,1.79627323827305,2.68067559952526,-1.12265681660784,3.4351588612246,reference
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,3,12,attitude_absolute,170,3.7518196280817,2.89089518813358,2.3984818183759,8.3572749887739,5.71887553288517,14.0761505216591,0,1.32103058310764,1.65036077764723,2.1101636874715,4.26224948550978,-3.5641013376718,6.23382540133128,2.00798450954337,1.11431890564278,2.29486475798257,3.97194087230836,-0.280366052885717,5.06729907498269,1.60628496746438,1.33690602257992,2.08733214326455,3.44849983402266,-3.76867174333571,4.76045628349547,reference
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,3,12,attitude_run_centered,170,3.74394195784922,2.88084932491372,2.39825806317413,8.29929283285582,5.71780855088806,14.0171013837439,8.88178419700125e-16,1.31717235784225,1.65034541649614,2.10773850424705,4.25802149375725,-3.57043223146054,6.2302112429664,1.97972442040681,1.11496364092655,2.27049335829147,3.94624616612931,-0.309537601099696,5.0413385313806,1.626358211415,1.33598571221466,2.10223683047667,3.46812708741539,-3.74524567082988,4.77582864969779,reference
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,3,12,kalman,170,2.02260738859984,0.986250322490657,1.77107372485107,0.972689698612925,3.11825094980574,4.09094064841867,8.88178419700125e-16,-0.165389087137804,1.17930961700225,1.18741050862779,2.41905580958528,-4.65639114379883,2.49573054321947,0.144306147529733,1.16908265919224,1.17453769512691,2.72418676977927,-2.72945148087947,3.67187943458557,0.961515410304887,0.615773255411324,1.14081468045644,1.83374467142108,-1.08143329620362,2.58630097892646,reference
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,4,13,original_static,163,4.17489643697895,2.81518370815821,3.09243766432946,7.92525931067944,9.50450094882009,17.4297602594995,3.5527136788005e-15,0.753944319052654,1.68962001289752,1.84546298172771,4.07432512151847,-3.22290247049228,5.71727845498048,2.64170987911342,2.34877987783229,3.53009246396193,6.49723321023201,-1.84657428979383,10.1384456401969,0.614976576010999,1.09159882982244,1.24998953533675,2.52769854856631,-1.60693251681783,3.74567080613142,compared
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,4,13,attitude_absolute,163,4.20743433954213,2.74233507736274,3.20077405119193,7.52040167653411,10.1821020450242,17.7025037215583,0,0.754208479316224,1.67446299001336,1.83179020273153,3.78806174277144,-3.22644145395281,5.8570220740336,2.5642976206801,2.08560224326968,3.30131390558745,6.26582683543431,-2.21593577455947,7.76121670814423,0.61314676777751,1.75823533826607,1.85698004068705,3.58804644388463,-3.35351336051294,5.18580111474528,compared
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,4,13,attitude_run_centered,163,4.19199783231069,2.71898454719575,3.20043874682017,7.39287696788926,10.1799688582083,17.5728458260976,1.77635683940025e-15,0.750809209977202,1.67438365974569,1.83032110605823,3.78467423522681,-3.22996452326122,5.85312371522192,2.53500882363473,2.0858637467141,3.27878104058231,6.23798008691845,-2.24194429032807,7.72931514437998,0.634738341520932,1.75739009962737,1.86342838948357,3.60896064627164,-3.32883814568632,5.20617119159892,compared
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,4,13,kalman,163,3.17945550707418,1.01048911689395,3.02389598032813,1.02108825536111,9.08784906610322,10.1089373214643,3.5527136788005e-15,-0.098791691833164,1.57347252959002,1.57174633632578,2.8797695636749,-3.14745306968689,5.20740628242492,-0.0504172781742017,2.37783063244315,2.37106153869153,4.80346906617077,-7.43437904715539,5.62529530525207,1.00438366924565,1.00700177849157,1.42007674280251,2.53944610194726,-2.73249387741089,2.89627481590617,compared
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,5,14,original_static,177,3.51940325241028,2.33935157562645,2.63683815714543,5.47256579438597,6.91363345869011,12.3861992530761,8.88178419700125e-16,0.387875586477119,1.01484208606613,1.08375885739055,1.95408656351282,-2.26943352882861,2.59639747283344,2.05693455418231,2.35509413996692,3.12187638906298,6.01968492814092,-3.69428430695276,8.19014765896422,1.04457578165101,0.613630670045553,1.21060059619791,1.94333336653794,-1.13498959979436,2.48809230008553,reference
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,5,14,attitude_absolute,177,3.39790671132813,2.77575936543839,1.96538887494938,7.70484005481891,3.84092996406984,11.5457700188887,1.33226762955019e-15,0.410609465881887,1.04296984174109,1.11814155638923,1.95927248219868,-2.23622420634947,2.55581294321676,2.54591614466285,1.31341309633136,2.86303980232373,4.72483221232716,-0.998692120110733,5.25930889130172,1.02691329025004,1.02465280821291,1.44863127436704,2.60872887688468,-2.73362934190509,3.3583426758698,reference
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,5,14,attitude_run_centered,177,3.38192146508047,2.75612546650439,1.96544906094792,7.59622758711404,3.84116520885799,11.437392795972,0,0.406449011177637,1.04253626435351,1.1162177590798,1.95378841423954,-2.23819540457787,2.55125328075057,2.51628390605751,1.31360224117322,2.83680924086407,4.69441168200482,-1.0299100104693,5.22874384278355,1.04849515618468,1.02496697540632,1.46422813838387,2.62999222174294,-2.71754542925865,3.38168348194253,reference
QR_motioncap_brushless_Light_bot_NoWind_test5,bot,5,5,14,kalman,177,1.99768124826281,0.928879902557749,1.77360782767152,0.862817873375693,3.12791249628515,3.99073036966084,1.33226762955019e-15,-0.236675745271251,0.950425199261167,0.97684186664298,2.20687389373779,-2.9494458436966,1.62930598871568,0.0875669103063615,1.41907032344308,1.41776280393552,2.67925336743999,-3.71772833594791,3.06403625228189,0.893943231528372,0.478138143333289,1.0131431137856,1.67536578319439,-0.333148638407393,1.86030030250549,reference
QR_motioncap_brushless_Light_mid_NoWind_test1,mid,1,1,6,original_static,183,4.6601655872947,1.94705469127702,4.24554077854939,3.79102197082383,17.9261213301819,21.7171433010058,3.5527136788005e-15,0.582495629128934,2.64742996312855,2.70368020434254,5.5401031831869,-4.04318086137276,9.74710892541149,0.505754284444745,3.09867949220153,3.13131490901336,5.91513342829229,-7.29295576793829,6.22607018545771,1.78771737605118,1.18908220795058,2.14525606728958,3.93979843394348,-0.840663338092318,4.95768374607799,compared
QR_motioncap_brushless_Light_mid_NoWind_test1,mid,1,1,6,attitude_absolute,183,3.98860502402588,1.93903071760906,3.49512279826018,3.7598401238315,12.149129913853,15.9089700376845,1.77635683940025e-15,0.489325849645272,2.63891938565581,2.67680429565172,5.41749330424387,-4.72600252859343,9.26927978723148,0.338646466006289,1.70931992703832,1.73795571301952,3.34659272211415,-3.83131586687684,4.10452529740253,1.84545899649976,1.52650359906479,2.39232078535629,4.46299692581433,-2.00681208961826,5.39546919412768,compared
QR_motioncap_brushless_Light_mid_NoWind_test1,mid,1,1,6,attitude_run_centered,183,3.95698566738072,1.87285625142825,3.49526881255037,3.50759053851388,12.1501450333426,15.6577355718564,0,0.452077981492296,2.63384685282454,2.66526093021247,5.36993383800071,-4.75304135720396,9.23356342646092,0.0491741998105867,1.71718379349927,1.71319148303763,3.22482694077742,-4.12432014387791,3.80246550954371,1.81680982362952,1.52677262458985,2.37046296916588,4.42941221783709,-2.02666101318565,5.36522089351898,compared
QR_motioncap_brushless_Light_mid_NoWind_test1,mid,1,1,6,kalman,183,2.99906490677711,1.04374563127227,2.819294124036,1.08940494279995,7.90498537226204,8.99439031506198,8.88178419700125e-16,-0.0371658441395966,1.24935524282573,1.24649122630971,2.49844764323349,-3.31483125686646,2.71954774856566,0.443413124777405,2.06763044564631,2.10911111146847,3.94241577704779,-5.52633080482483,4.48758601275356,0.94414429172901,1.45342188482362,1.72982665526784,3.93767324360934,-1.44291227514095,5.60717582702637,compared
QR_motioncap_brushless_Light_mid_NoWind_test1,mid,1,2,7,original_static,156,3.56052250556976,1.94991984684935,2.98871076331925,3.80218740913698,8.87513310353177,12.6773205126687,1.77635683940025e-15,1.83556059516459,2.23105072954576,2.88356765917841,6.30406737920697,-2.66837821043904,10.1540979060607,-0.21668550047208,1.85258390321979,1.85930613249602,3.76432941954628,-3.97295077053512,5.04376328098411,0.621250436218082,0.72300591318788,0.951492918140641,1.66631216728104,-1.76541966252803,2.42018911225803,compared
QR_motioncap_brushless_Light_mid_NoWind_test1,mid,1,2,7,attitude_absolute,156,3.21840957714821,1.99032290652676,2.53733018145799,3.96138527224514,6.39677493403421,10.3581602062794,1.77635683940025e-15,1.86143319900055,2.15938846402766,2.84569874249796,6.31296717447029,-2.2926538009193,10.2219491068119,0.25296536814301,0.921894319740545,0.95311731017888,2.08973962665375,-1.39256948845146,2.86836073479394,0.657617092557672,0.961871495778948,1.16263763325562,2.14736541430823,-2.04939438553011,2.78844247089556,compared
QR_motioncap_brushless_Light_mid_NoWind_test1,mid,1,2,7,attitude_run_centered,156,3.18255214484745,1.93153693465681,2.53753411298581,3.73083492994344,6.3978032247297,10.1286381546731,0,1.82548345175832,2.15933449457617,2.82227320193212,6.28101534612359,-2.31962402433006,10.1878892058178,-0.0284302162691365,0.921979135203338,0.919458967636378,1.81287632541722,-1.67407235344433,2.59016505834438,0.630584506710125,0.962449161956019,1.14804500572146,2.12002679342213,-2.073956913036,2.7633276577375,compared
